MA_KHO,ID_KHO_V1,ID_KHO_V2,TEN_KHO,LOAI_HINH_KHO,LEVEL,MA_KHO_CHA,GPS,DIEN_THOAI,DIA_CHI,MA_KHU_VUC,GHI_CHU,MA_TRANG_THAI
001576,,19851,BĐH Mỹ Đức - Hà Nội,,2,000037,,,,GEO0001,Thêm mới 2024,WS0002
001600,712,752,BĐTT Thành Phố Hưng Yên,,2,000016,,,,GEO0001,,WS0002
001611,,13797,TT KTVC Hưng Yên,,2,000016,,,,GEO0001,,WS0002
001613,587,770,BĐH Tiên Lữ - Hưng Yên,,2,000016,,,,GEO0001,,WS0002
001616,639,788,BĐH Phù Cừ - Hưng Yên,,2,000016,,,,GEO0001,,WS0002
001618,588,803,BĐH Ân Thi - Hưng Yên,,2,000016,,,,GEO0001,,WS0002
001622,640,827,BĐH Kim Động - Hưng Yên,,2,000016,,,,GEO0001,,WS0002
001625,548,848,BĐH Khoái Châu - Hưng Yên,,2,000016,,,,GEO0001,,WS0002
001628,674,930,BĐH Văn Giang - Hưng Yên,,2,000016,,,,GEO0001,,WS0002
001629,713,876,BĐH Yên Mỹ - Hưng Yên,,2,000016,,,,GEO0001,,WS0002
001632,675,897,BĐH Mỹ Hào - Hưng Yên,,2,000016,,,,GEO0001,,WS0002
001635,472,915,BĐH Văn Lâm - Hưng Yên,,2,000016,,,,GEO0001,,WS0002
001700,425,949,BĐTT Giao Dịch TP Hải Dương,,2,000017,,,,GEO0001,,WS0002
001710,589,967,BĐTT Khai thác Vận chuyển - TP Hải Dương,,2,000017,,,,GEO0001,,WS0002
001727,549,972,BĐH Thanh Hà - Hải Dương,,2,000017,,,,GEO0001,,WS0002
001731,714,995,BĐH Kim Thành - Hải Dương,,2,000017,,,,GEO0001,,WS0002
001734,550,1016,BĐH Nam Sách - Hải Dương,,2,000017,,,,GEO0001,,WS0002
001738,426,1038,BĐH Kinh Môn - Hải Dương,,2,000017,,,,GEO0001,,WS0002
001742,606,1062,BĐTX Chí Linh- Hải Dương,,2,000017,,,,GEO0001,,WS0002
001747,473,1085,BĐH Cẩm Giàng - Hải Dương,,2,000017,,,,GEO0001,,WS0002
001751,605,1109,BĐH Bình Giang - Hải Dương,,2,000017,,,,GEO0001,,WS0002
001754,424,1126,BĐH  Gia Lộc - Hải Dương,,2,000017,,,,GEO0001,,WS0002
001758,604,1149,BĐH Thanh Miện - Hải Dương,,2,000017,,,,GEO0001,,WS0002
001761,676,1169,BĐH Ninh Giang - Hải Dương,,2,000017,,,,GEO0001,,WS0002
001765,427,1201,BĐTX Tứ Kỳ - Hải Dương,,2,000017,,,,GEO0001,,WS0002
001800,474,1233,BĐ Trung Tâm 1 - Hải Phòng,,2,000018,,,,GEO0001,,WS0002
001801,857,1252,Trung Tâm Khai Thác Vận Chuyển - Hải Phòng,,2,000018,,,,GEO0001,,WS0002
001830,429,1275,BĐH Thủy Nguyên - Hải Phòng,,2,000018,,,,GEO0001,,WS0002
001848,608,1321,BĐH An Dương - Hải Phòng,,2,000018,,,,GEO0001,,WS0002
001851,551,1347,BĐH Kiến An - Hải Phòng,,2,000018,,,,GEO0001,,WS0002
001853,715,1356,BĐH An Lão - Hải Phòng,,2,000018,,,,GEO0001,,WS0002
001856,590,1376,BĐH Tiên Lãng - Hải Phòng,,2,000018,,,,GEO0001,,WS0002
001862,428,1403,BĐH Vĩnh Bảo - Hải Phòng,,2,000018,,,,GEO0001,,WS0002
001867,607,1437,BĐ Trung Tâm 2 ( Kiến Thụy ) - Hải Phòng,,2,000018,,,,GEO0001,,WS0002
001871,799,1465,Bưu điện quận Đồ Sơn - Hải Phòng,,2,000018,,,,GEO0001,,WS0002
001873,641,1471,BĐH Cát Hải - Hải Phòng,,2,000018,,,,GEO0001,,WS0002
001890,842,1257,BĐ Trung Tâm 3 - Hải Phòng,,2,000018,,,,GEO0001,,WS0002
002001,430,13485,BĐTT Khai thác VC Quảng Ninh,,2,000020,,,,GEO0001,,WS0002
002002,716,1493,BĐTT TP Hạ Long - Quảng Ninh,,2,000020,,,,GEO0001,,WS0002
002032,591,1508,BĐTP Cẩm Phả  - Quảng Ninh,,2,000020,,,,GEO0001,,WS0002
002053,552,1521,BĐH Vân Đồn - Quảng Ninh,,2,000020,,,,GEO0001,,WS0002
002055,609,1536,BĐH Cô Tô - Quảng Ninh,,2,000020,,,,GEO0001,,WS0002
002056,431,1542,BĐH Tiên Yên - Quảng Ninh,,2,000020,,,,GEO0001,,WS0002
002059,642,1556,BĐH Ba Chẽ - Quảng Ninh,,2,000020,,,,GEO0001,,WS0002
002061,677,1567,BĐH Bình Liêu - Quảng Ninh,,2,000020,,,,GEO0001,,WS0002
002063,610,1578,BĐH Đầm Hà - Quảng Ninh,,2,000020,,,,GEO0001,,WS0002
002065,475,1591,BĐH Hải Hà - Quảng Ninh,,2,000020,,,,GEO0001,,WS0002
002068,432,1612,BĐTP Móng Cái - Quảng Ninh,,2,000020,,,,GEO0001,,WS0002
002072,717,1629,BĐH Hoành Bồ - Quảng Ninh,,2,000020,,,,GEO0001,,WS0001
002075,759,1645,BĐTX Quảng Yên - Quảng Ninh,,2,000020,,,,GEO0001,,WS0002
002079,553,1659,BĐTP Uông Bí - Quảng Ninh,,2,000020,,,,GEO0001,,WS0002
002086,678,1669,BĐH Đông Triều - Quảng Ninh,,2,000020,,,,GEO0001,,WS0002
002200,554,1696,BĐ Trung Tâm TP Bắc Ninh,,2,000022,,,,GEO0001,,WS0002
002211,,13581,TT KTVC Bắc Ninh,,2,000022,,,,GEO0001,,WS0002
002214,555,1714,BĐH Yên Phong - Bắc Ninh,,2,000022,,,,GEO0001,,WS0002
002218,556,1735,BĐH Tiên Du - Bắc Ninh,,2,000022,,,,GEO0001,,WS0002
002221,679,1754,BĐTX Từ Sơn - Bắc Ninh,,2,000022,,,,GEO0001,,WS0002
002224,611,1771,BĐH Thuận Thành - Bắc Ninh,,2,000022,,,,GEO0001,,WS0002
002228,743,1796,BĐH Quế Võ - Bắc Ninh,,2,000022,,,,GEO0001,,WS0002
002232,476,1822,BĐH Gia Bình - Bắc Ninh,,2,000022,,,,GEO0001,Quảng Yên cũ,WS0002
002235,643,1840,BĐH Lương Tài - Bắc Ninh,,2,000022,,,,GEO0001,,WS0002
002300,829,1862,BĐTP Bắc Giang,,2,000023,,,,GEO0001,,WS0002
002310,812,1880,TT khai thác vận chuyển - Bắc Giang,,2,000023,,,,GEO0001,,WS0002
002318,433,1883,BĐH Lục Nam - Bắc Giang,,2,000023,,,,GEO0001,,WS0002
002325,718,1914,BĐH Sơn Động - Bắc Giang,,2,000023,,,,GEO0001,,WS0002
002330,719,1937,BĐH Lục Ngạn - Bắc Giang,,2,000023,,,,GEO0001,,WS0002
002340,680,1971,BĐH Lạng Giang - Bắc Giang,,2,000023,,,,GEO0001,,WS0002
002347,760,2000,BĐH Yên Thế - Bắc Giang,,2,000023,,,,GEO0001,,WS0002
002353,761,2025,BĐH Tân Yên - Bắc Giang,,2,000023,,,,GEO0001,,WS0002
002361,744,2051,BĐH Việt Yên - Bắc Giang,,2,000023,,,,GEO0001,,WS0002
002366,720,2073,BĐH Hiệp Hòa - Bắc Giang,,2,000023,,,,GEO0001,,WS0002
002372,721,2102,BĐH Yên Dũng - Bắc Giang,,2,000023,,,,GEO0001,,WS0002
002401,477,13487,BĐTT dịch vụ Bưu điện Lạng Sơn,,2,000024,,,,GEO0001,,WS0002
002402,437,2132,BĐTT TP Lạng Sơn,,2,000024,,,,GEO0001,,WS0002
002411,,13583,Trung tam KTVC,,2,000024,,,,GEO0001,,WS0002
002418,762,2143,BĐH Cao Lộc - Lạng Sơn,,2,000024,,,,GEO0001,,WS0002
002419,681,2158,BĐH Đồng Đăng - Lạng Sơn,,2,000024,,,,GEO0001,,WS0002
002425,682,2168,BĐH Văn Lãng - Lạng Sơn,,2,000024,,,,GEO0001,,WS0002
002431,434,2185,BĐH Tràng Định - Lạng Sơn,,2,000024,,,,GEO0001,,WS0002
002439,435,2201,BĐH Văn Quan - Lạng Sơn,,2,000024,,,,GEO0001,,WS0002
002445,436,2226,BĐH Bình Gia - Lạng Sơn,,2,000024,,,,GEO0001,,WS0002
002450,684,2247,BĐH Bắc Sơn - Lạng Sơn,,2,000024,,,,GEO0001,,WS0002
002456,683,2265,BĐH Chi Lăng - Lạng Sơn,,2,000024,,,,GEO0001,,WS0002
002461,644,2283,BĐH Hữu Lũng - Lạng Sơn,,2,000024,,,,GEO0001,,WS0002
002468,645,2305,BĐH Lộc Bình - Lạng Sơn,,2,000024,,,,GEO0001,,WS0002
002475,722,2327,BĐH Đình Lập - Lạng Sơn,,2,000024,,,,GEO0001,,WS0002
002500,478,2344,BĐTP Thái Nguyên,,2,000025,,,,GEO0002,,WS0002
002511,,13585,TT KTVC Thái Nguyên,,2,000025,,,,GEO0002,,WS0002
002525,479,2375,BĐH Đồng Hỷ - Thái Nguyên,,2,000025,,,,GEO0002,,WS0002
002532,723,2396,BĐH Võ Nhai - Thái Nguyên,,2,000025,,,,GEO0002,,WS0002
002538,763,2414,BĐH Phú Lương - Thái Nguyên,,2,000025,,,,GEO0002,,WS0002
002544,764,2433,BĐH Định Hóa - Thái Nguyên,,2,000025,,,,GEO0002,,WS0002
002553,724,2461,BĐH Đại Từ - Thái Nguyên,,2,000025,,,,GEO0002,,WS0002
002564,612,2494,BĐTX Sông Công - Thái Nguyên,,2,000025,,,,GEO0002,,WS0002
002568,765,2507,BĐH Phổ Yên - Thái Nguyên,,2,000025,,,,GEO0002,,WS0002
002575,480,2532,BĐH Phú Bình - Thái Nguyên,,2,000025,,,,GEO0002,,WS0002
002600,685,13489,BĐTX Bắc Kạn,,2,000026,,,,GEO0002,,WS0002
002611,,13587,TT KTVC Bắc Kạn,,2,000026,,,,GEO0002,,WS0002
002613,686,2571,BĐH Na Rì - Bắc Kạn,,2,000026,,,,GEO0002,,WS0002
002619,438,2595,BĐH Bạch Thông - Bắc Kạn,,2,000026,,,,GEO0002,,WS0002
002623,646,2615,BĐH Ngân Sơn - Bắc Kạn,,2,000026,,,,GEO0002,,WS0002
002627,439,2629,BĐH Ba Bể - Bắc Kạn,,2,000026,,,,GEO0002,,WS0002
002632,687,2649,BĐH Chợ Đồn - Bắc Kạn,,2,000026,,,,GEO0002,,WS0002
002638,688,2675,BĐH Chợ Mới - Bắc Kạn,,2,000026,,,,GEO0002,,WS0002
002643,481,2695,BĐH Pác Nặm - Bắc Kạn,,2,000026,,,,GEO0002,,WS0002
002700,647,2713,BĐTP Cao Bằng,,2,000027,,,,GEO0002,,WS0002
002711,,13589,TT KTVC Cao Bằng,,2,000027,,,,GEO0002,,WS0002
002715,440,2737,BĐH Quảng Hòa - Cao Bằng,,2,000027,,,,GEO0002,,WS0002
002722,613,2755,BĐH Hạ Lang - Cao Bằng,,2,000027,,,,GEO0002,,WS0002
002727,614,2772,BĐH Trùng Khánh - Cao Bằng,,2,000027,,,,GEO0002,,WS0002
002734,689,2794,BĐH Trà Lĩnh - Cao Bằng,,2,000027,,,,GEO0002,,WS0001
002738,766,2808,BĐH Hòa An - Cao Bằng,,2,000027,,,,GEO0002,,WS0002
002746,745,2826,BĐH Hà Quảng - Cao Bằng,,2,000027,,,,GEO0002,,WS0002
002752,746,2849,BĐH Thông Nông - Cao Bằng,,2,000027,,,,GEO0002,,WS0002
002756,615,2862,BĐH Nguyên Bình - Cao Bằng,,2,000027,,,,GEO0002,,WS0002
002762,725,2883,BĐH Bảo Lạc - Cao Bằng,,2,000027,,,,GEO0002,,WS0002
002767,767,2900,BĐH Bảo Lâm - Cao Bằng,,2,000027,,,,GEO0002,,WS0002
002771,747,2912,BĐH Thạch An - Cao Bằng,,2,000027,,,,GEO0002,,WS0002
002778,768,2931,BĐH Phục Hòa - Cao Bằng,,2,000027,,,,GEO0002,,WS0002
002800,441,2948,BĐTP Vĩnh Yên - Vĩnh Phúc,,2,000028,,,,GEO0002,,WS0002
002802,740,13491,Phòng KHKD BĐT Vĩnh Phúc,,2,000028,,,,GEO0002,,WS0002
002811,,13591,TT KTVC Vĩnh Phúc,,2,000028,,,,GEO0002,,WS0002
002812,648,2959,BĐH Bình Xuyên - Vĩnh Phúc,,2,000028,,,,GEO0002,,WS0002
002815,482,2976,BĐH Tam Dương - Vĩnh Phúc,,2,000028,,,,GEO0002,,WS0002
002818,690,2993,BĐH Lập Thạch - Vĩnh Phúc,,2,000028,,,,GEO0002,,WS0002
002823,616,3015,BĐH Vĩnh Tường - Vĩnh Phúc,,2,000028,,,,GEO0002,,WS0002
002828,649,3048,BĐH Yên Lạc - Vĩnh Phúc,,2,000028,,,,GEO0002,,WS0002
002831,816,3068,BĐH Sông Lô- Vĩnh Phúc,,2,000028,,,,GEO0002,,WS0002
002834,442,3089,BĐTX Phúc yên - Vĩnh Phúc,,2,000028,,,,GEO0002,,WS0002
002836,691,3100,BĐH Tam Đảo - Vĩnh Phúc,,2,000028,,,,GEO0002,,WS0002
002900,650,3116,BĐTTKD BĐTP Việt Trì - Phú Thọ,,2,000029,,,,GEO0002,,WS0002
002911,,13593,TT KTVC Phú Thọ,,2,000029,,,,GEO0002,,WS0002
002923,726,3142,BĐH Phù Ninh - Phú Thọ,,2,000029,,,,GEO0002,,WS0002
002929,483,3163,BĐH Lâm Thao - Phú Thọ,,2,000029,,,,GEO0002,,WS0002
002935,769,3179,BĐTX Phú Thọ - Phú Thọ,,2,000029,,,,GEO0002,,WS0002
002940,727,3192,BĐH Tam Nông - Phú Thọ,,2,000029,,,,GEO0002,,WS0002
002945,728,3216,BĐH Thanh Thủy - Phú Thọ,,2,000029,,,,GEO0002,,WS0002
002949,651,3235,BĐH Đoan Hùng - Phú Thọ,,2,000029,,,,GEO0002,,WS0002
002956,484,3266,BĐH Thanh Ba - Phú Thọ,,2,000029,,,,GEO0002,,WS0002
002962,692,3294,BĐH Hạ Hòa - Phú Thọ,,2,000029,,,,GEO0002,,WS0002
002970,729,3330,BĐH Cẩm Khê - Phú Thọ,,2,000029,,,,GEO0002,,WS0002
002976,878,3365,BĐH Yên Lập - Phú Thọ,,2,000029,,,,GEO0002,,WS0002
002982,653,3385,BĐH Thanh Sơn - Phú Thọ,,2,000029,,,,GEO0002,,WS0002
002994,652,3411,BĐH Tân Sơn - Phú Thọ,,2,000029,,,,GEO0002,,WS0002
003000,771,3436,BĐTT TP Tuyên Quang,,2,000030,,,,GEO0002,,WS0002
003010,617,3454,BĐH Yên Sơn - Tuyên Quang,,2,000030,,,,GEO0002,,WS0002
003011,,13595,TT KTVC Tuyên Quang,,2,000030,,,,GEO0002,,WS0002
003028,485,3487,BĐH Sơn Dương - Tuyên Quang,,2,000030,,,,GEO0002,,WS0002
003038,770,3524,BĐH Chiêm Hóa - Tuyên Quang,,2,000030,,,,GEO0002,,WS0002
003048,730,3555,BĐH Na Hang - Tuyên Quang,,2,000030,,,,GEO0002,,WS0002
003055,772,3574,BĐH Hàm Yên - Tuyên Quang,,2,000030,,,,GEO0002,,WS0002
003100,618,3600,BĐTT TP Hà Giang,,2,000031,,,,GEO0002,,WS0002
003112,486,3615,BĐH Bắc Mê - Hà Giang,,2,000031,,,,GEO0002,,WS0002
003115,749,3632,BĐH Yên Minh - Hà Giang,,2,000031,,,,GEO0002,,WS0002
003121,443,3653,BĐH Mèo Vạc - Hà Giang,,2,000031,,,,GEO0002,,WS0002
003126,654,3670,BĐH Đồng Văn - Hà Giang,,2,000031,,,,GEO0002,,WS0002
003131,444,3688,BĐH Quản Bạ - Hà Giang,,2,000031,,,,GEO0002,,WS0002
003134,619,3704,BĐH Vị Xuyên - Hà Giang,,2,000031,,,,GEO0002,,WS0002
003139,487,3727,BĐH Hoàng Su Phì - Hà Giang,,2,000031,,,,GEO0002,,WS0002
003144,445,3744,BĐH Xín Mần - Hà Giang,,2,000031,,,,GEO0002,,WS0002
003148,446,3763,BĐH Bắc Quang - Hà Giang,,2,000031,,,,GEO0002,,WS0002
003152,748,3790,BĐH Quang Bình - Hà Giang,,2,000031,,,,GEO0002,,WS0002
003200,732,3812,BĐTT TP Yên Bái,,2,000032,,,,GEO0002,,WS0002
003208,,19588,Trung tâm Kinh doanh Hàng hóa Yên Bái,,2,000032,,,,GEO0002,,WS0002
003211,,13597,TT KTVC Yên Bái,,2,000032,,,,GEO0002,,WS0002
003219,447,3841,BĐH Yên Bình - Yên Bái,,2,000032,,,,GEO0002,,WS0002
003226,620,3870,BĐH Lục Yên - Yên Bái,,2,000032,,,,GEO0002,,WS0002
003233,655,3897,BĐH Trấn Yên - Yên Bái,,2,000032,,,,GEO0002,,WS0002
003240,773,3923,BĐH Văn Yên - Yên Bái,,2,000032,,,,GEO0002,,WS0002
003247,731,3954,BĐH Văn Chấn - Yên Bái,,2,000032,,,,GEO0002,,WS0002
003256,656,3984,BĐTX Nghĩa Lộ - Yên Bái,,2,000032,,,,GEO0002,,WS0002
003259,488,4000,BĐH Trạm Tấu - Yên Bái,,2,000032,,,,GEO0002,,WS0002
003261,774,4012,BĐH Mù Cang Chải - Yên Bái,,2,000032,,,,GEO0002,,WS0002
003300,693,4129,BĐTP Lào Cai,,2,000033,,,,GEO0002,,WS0002
003310,621,4033,BĐH Bắc Hà - Lào Cai,,2,000033,,,,GEO0002,,WS0002
003316,489,4053,BĐH Simacai- Lào Cai,,2,000033,,,,GEO0002,,WS0002
003319,657,4067,BĐH Mường Khương - Lào cai,,2,000033,,,,GEO0002,,WS0002
003325,775,4083,BĐH Bát Xát - Lào Cai,,2,000033,,,,GEO0002,,WS0002
003331,776,4105,BĐH SAPA - Lào Cai,,2,000033,,,,GEO0002,,WS0002
003335,,13599,TT KTVC Lào Cai,,2,000033,,,,GEO0002,,WS0002
003341,622,4149,BĐH Bảo Thắng - Lào Cai,,2,000033,,,,GEO0002,,WS0002
003347,858,4169,BĐH Văn Bàn - Lào Cai,,2,000033,,,,GEO0002,,WS0002
003353,658,4191,BĐH Bảo Yên - Lào Cai,,2,000033,,,,GEO0002,,WS0002
003500,777,4215,BĐTP  Hòa Bình,,2,000035,,,,GEO0002,,WS0002
003511,,13779,TT KTVC Hòa Bình,,2,000035,,,,GEO0002,,WS0002
003515,778,4234,BĐH Kỳ Sơn - Hòa Bình,,2,000035,,,,GEO0002,,WS0001
003517,750,4249,BĐH Lương Sơn - Hòa Bình,,2,000035,,,,GEO0002,,WS0002
003522,623,4275,BĐH Đà Bắc - Hòa Bình,,2,000035,,,,GEO0002,,WS0002
003527,734,4298,BĐH Tân Lạc - Hòa Bình,,2,000035,,,,GEO0002,,WS0002
003533,860,4326,BĐH Mai Châu - Hòa Bình,,2,000035,,,,GEO0002,,WS0002
003537,859,4352,BĐH Cao Phong - Hòa Bình,,2,000035,,,,GEO0002,,WS0002
003539,733,4370,BĐH Lạc Sơn - Hòa Bình,,2,000035,,,,GEO0002,,WS0002
003548,861,4401,BĐH Yên Thuỷ - Hòa Bình,,2,000035,,,,GEO0002,,WS0002
003551,779,4418,BĐH Kim Bôi - Hòa Bình,,2,000035,,,,GEO0002,,WS0002
003558,735,4450,BĐH Lạc Thủy - Hòa Bình,,2,000035,,,,GEO0002,,WS0002
003600,624,4473,BĐTP Sơn La,,2,000036,,,,GEO0002,,WS0002
003611,,13601,TT KTVC Sơn La,,2,000036,,,,GEO0002,,WS0002
003615,862,4491,BĐH Mai Sơn - Sơn La,,2,000036,,,,GEO0002,,WS0002
003624,780,4515,BĐH Yên Châu - Sơn La,,2,000036,,,,GEO0002,,WS0002
003628,751,4532,BĐH Mộc Châu - Sơn La,,2,000036,,,,GEO0002,,WS0002
003629,,4550,BĐH Vân Hồ - Sơn La,,2,000036,,,,GEO0002,,WS0002
003636,448,4566,BĐH Phù Yên - Sơn La,,2,000036,,,,GEO0002,,WS0002
003643,659,4596,BĐH Bắc Yên - Sơn La,,2,000036,,,,GEO0002,,WS0002
003647,694,4610,BĐH Mường La - Sơn La,,2,000036,,,,GEO0002,,WS0002
003653,736,4626,BĐH Quỳnh Nhai - Sơn La,,2,000036,,,,GEO0002,,WS0002
003657,863,4636,BĐH Thuận Châu - Sơn La,,2,000036,,,,GEO0002,,WS0002
003668,660,4663,BĐH Sông Mã - Sơn La,,2,000036,,,,GEO0002,,WS0002
003677,449,4684,BĐH Sốp Cộp - Sơn La,,2,000036,,,,GEO0002,,WS0002
003800,695,4699,BĐTP Điện Biên,,2,000038,,,,GEO0002,,WS0002
003814,737,4714,BĐH Điện Biên - Điện Biên,,2,000038,,,,GEO0002,,WS0002
003820,696,4737,BĐH Điện Biên Đông - Điện Biên,,2,000038,,,,GEO0002,,WS0002
003825,697,4754,BĐH Tuần Giáo - Điện Biên,,2,000038,,,,GEO0002,,WS0002
003833,450,4774,BĐH Mường Chà - Điện Biên,,2,000038,,,,GEO0002,,WS0002
003836,451,4787,BĐH Tủa Chùa - Điện Biên,,2,000038,,,,GEO0002,,WS0002
003839,452,4802,BĐTX Mường Lay - Điện Biên,,2,000038,,,,GEO0002,,WS0002
003840,698,4808,BĐH Mường Nhé - Điện Biên,,2,000038,,,,GEO0002,,WS0002
003848,699,4820,BĐH Mường Ảng - Điện Biên,,2,000038,,,,GEO0002,,WS0002
003854,661,4833,BĐH Nậm pồ - Điện Biên,,2,000038,,,,GEO0002,,WS0002
003900,796,13493,BĐ TP Lai Châu,,2,000039,,,,GEO0002,,WS0002
003911,99,4861,BĐH Tam Đường - Lai Châu,,2,000039,,,,GEO0002,,WS0002
003915,252,4875,BĐH Phong Thổ - Lai Châu,,2,000039,,,,GEO0002,,WS0002
003919,220,4891,BĐH Mường Tè - Lai Châu,,2,000039,,,,GEO0002,,WS0002
003922,825,4932,BĐH Nậm Nhùn - Lai Châu,,2,000039,,,,GEO0002,,WS0002
003923,253,4897,BĐH Sìn Hồ - Lai Châu,,2,000039,,,,GEO0002,,WS0002
003929,283,4849,BĐH Than Uyên - Lai Châu,,2,000039,,,,GEO0002,,WS0002
003935,,13603,TT KTVC Lai Châu,,2,000039,,,,GEO0002,,WS0002
003936,826,4922,BĐH Tân Uyên - Lai Châu,,2,000039,,,,GEO0002,,WS0002
004000,187,4943,BĐTP Phủ Lý - Hà Nam,,2,000040,,,,GEO0001,,WS0002
004001,885,4964,Trung tâm khai thác vận chuyển - Hà Nam,,2,000040,,,,GEO0001,,WS0002
004015,128,4967,BĐH Lý Nhân - Hà Nam,,2,000040,,,,GEO0001,,WS0002
004023,284,4996,BĐH Duy Tiên - Hà Nam,,2,000040,,,,GEO0001,,WS0002
004027,285,5018,BĐH Kim Bảng - Hà Nam,,2,000040,,,,GEO0001,,WS0002
004033,254,5043,BĐH Thanh Liêm - Hà Nam,,2,000040,,,,GEO0001,,WS0002
004038,129,5069,BĐH Bình Lục - Hà Nam,,2,000040,,,,GEO0001,,WS0002
004100,286,5099,BĐTT TP Thái Bình,,2,000041,,,,GEO0001,,WS0002
004111,,13605,TT KTVC Thái Bình,,2,000041,,,,GEO0001,,WS0002
004121,255,5113,BĐH Đông Hưng - Thái Bình,,2,000041,,,,GEO0001,,WS0002
004128,256,5160,BĐH Thái Thụy - Thái Bình,,2,000041,,,,GEO0001,,WS0002
004136,100,5211,BĐH Quỳnh Phụ - Thái Bình,,2,000041,,,,GEO0001,,WS0002
004142,287,5253,BĐH Hưng Hà - Thái Bình,,2,000041,,,,GEO0001,,WS0002
004149,312,5290,BĐH Vũ Thư - Thái Bình,,2,000041,,,,GEO0001,,WS0002
004155,221,5323,BĐH Kiến Xương - Thái Bình,,2,000041,,,,GEO0001,,WS0002
004162,158,5365,BĐH Tiền Hải - Thái Bình,,2,000041,,,,GEO0001,,WS0002
004200,289,5404,BĐTP Nam Định,,2,000042,,,,GEO0001,,WS0002
004211,,13607,TT KTVC Nam Định,,2,000042,,,,GEO0001,,WS0002
004239,313,5425,BĐH Mỹ Lộc - Nam Định,,2,000042,,,,GEO0001,,WS0002
004242,314,5443,BĐH Vụ Bản - Nam Định,,2,000042,,,,GEO0001,,WS0002
004246,222,5468,BĐH Nam Trực - Nam Định,,2,000042,,,,GEO0001,,WS0002
004251,257,5496,BĐH Trực Ninh - Nam Định,,2,000042,,,,GEO0001,,WS0002
004257,288,5525,BĐH Ý Yên - Nam Định,,2,000042,,,,GEO0001,,WS0002
004265,258,5566,BĐH Nghĩa Hưng - Nam Định,,2,000042,,,,GEO0001,,WS0002
004271,315,5600,BĐH Xuân Trường - Nam Định,,2,000042,,,,GEO0001,,WS0002
004278,259,5628,BĐH Giao Thủy - Nam Định,,2,000042,,,,GEO0001,,WS0002
004282,101,5656,BĐH Hải Hậu - Nam Định,,2,000042,,,,GEO0001,,WS0002
004300,290,5701,BĐTT TP Ninh Bình,,2,000043,,,,GEO0001,,WS0002
004301,803,5717,TTKTVC TP Ninh Bình,,2,000043,,,,GEO0001,,WS0002
004319,316,5721,BĐH Hoa Lư - Ninh Bình,,2,000043,,,,GEO0001,,WS0002
004320,223,5735,BĐH Gia Viễn - Ninh Bình,,2,000043,,,,GEO0001,,WS0002
004326,260,5758,BĐH Nho Quan - Ninh Bình,,2,000043,,,,GEO0001,,WS0002
004333,291,5790,BĐTX Tam Điệp - Ninh Bình,,2,000043,,,,GEO0001,,WS0002
004336,317,5802,BĐH Yên Mô - Ninh Bình,,2,000043,,,,GEO0001,,WS0002
004339,261,5823,BĐH Kim Sơn - Ninh Bình,,2,000043,,,,GEO0001,,WS0002
004345,262,5850,BĐH Yên Khánh - Ninh Bình,,2,000043,,,,GEO0001,,WS0002
004401,102,5880,BĐ Trung Tâm Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004420,292,5920,BĐH Sầm Sơn - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004422,188,5933,BĐH Hoằng Hoá - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004431,318,5984,BĐH Hậu Lộc - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004437,263,6015,BĐH Nga Sơn - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004444,264,6045,BĐH Hà Trung  - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004449,293,6075,BĐTX Bỉm Sơn - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004452,189,6085,BĐH Đông Sơn - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004456,224,6105,BĐH Thiệu Hoá - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004462,225,6137,BĐH Yên Định - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004467,319,6171,BĐH Vĩnh Lộc - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004470,294,6191,BĐH Thạch Thành - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004476,320,6224,BĐH Cẩm Thuỷ - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004481,103,6248,BĐH Bá Thước - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004487,226,6275,BĐH Triệu Sơn - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004497,321,6315,BĐH Thọ Xuân - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004516,322,6360,BĐH Ngọc Lặc - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004523,325,6386,BĐH Lang Chánh - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004526,104,6400,BĐH Quan Hoá - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004529,159,6422,BĐH Quan Sơn  - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004532,227,6438,BĐH Mường Lát - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
004534,295,6449,BĐH Thường Xuân - Thanh Hóa,,2,000044,,,,GEO0003,,WS0002
